,p_id,0,1,2,3,4,5,6,7,8,9
0,61,0,0,0,0,0,0,2,5,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,1,1,0,1,0,0,0,0,0
0,61,0,0,0,0,0,0,0,3,0,0
0,61,0,0,0,0,0,0,2,1,0,1
0,61,0,0,0,0,0,0,0,8,0,2
0,61,0,0,2,0,1,0,0,4,1,3
0,61,1,0,0,0,0,0,0,2,0,0
0,61,1,0,0,0,0,0,2,5,0,1
0,61,0,1,0,0,0,0,1,5,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,0,5,0,1
0,61,0,0,0,0,0,0,0,1,0,0
0,61,1,0,0,0,0,0,0,1,0,0
0,61,1,1,2,0,0,0,0,2,0,1
0,61,1,0,0,0,0,0,0,5,0,0
0,61,0,0,0,0,0,0,1,0,0,0
0,61,0,0,0,0,1,0,1,4,0,1
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,1,3,0,0
0,61,1,0,0,0,0,0,1,3,0,1
0,61,0,0,0,0,0,0,1,1,0,0
0,61,0,0,0,0,0,0,0,4,0,0
0,61,0,0,0,0,1,0,1,8,0,1
0,61,1,0,1,0,0,0,0,5,0,1
0,61,0,0,0,0,0,0,1,3,0,0
0,61,0,0,0,0,0,0,0,2,0,0
0,61,0,0,0,0,0,0,0,3,0,0
0,61,0,0,0,0,0,0,0,2,0,0
0,61,1,0,0,0,0,0,0,2,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,1,0,1,0,1,0,1,5,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,1,0,0,0,0,2,0,1
0,61,0,0,0,0,0,0,0,6,0,0
0,61,0,0,0,0,0,0,0,4,0,2
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,3,0,0
0,61,0,0,0,0,1,0,2,2,0,0
0,61,0,0,0,0,0,0,1,4,0,0
0,61,0,1,0,0,0,0,2,0,0,0
0,61,0,1,0,0,0,0,0,5,0,1
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,5,7,0,1
0,61,0,0,0,0,0,0,0,2,0,1
0,61,0,0,0,0,0,0,1,1,0,0
0,61,0,0,0,0,0,0,0,5,0,0
0,61,0,0,0,1,0,0,3,9,0,0
0,61,0,0,0,0,0,0,1,7,2,0
0,61,1,4,0,0,0,0,0,3,0,1
0,61,0,0,0,0,0,0,0,5,0,0
0,61,0,2,1,1,0,0,3,21,2,4
0,61,1,0,1,0,1,0,1,4,0,0
0,61,2,1,0,0,1,0,3,7,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,0,3,0,0
0,61,2,1,1,0,0,0,2,3,0,2
0,61,1,0,0,0,0,0,0,1,0,1
0,61,1,0,0,0,0,0,0,6,0,1
0,61,4,0,0,0,0,0,0,2,0,1
0,61,0,0,0,0,0,0,0,1,0,0
0,61,1,0,0,0,0,0,1,4,0,2
0,61,1,0,0,0,0,0,0,4,0,0
0,61,1,0,0,0,0,0,2,3,0,1
0,61,0,0,0,0,0,0,1,1,0,0
0,61,0,0,0,1,1,0,1,3,0,1
0,61,0,0,0,0,0,0,0,2,0,0
0,61,0,2,0,0,0,0,0,12,0,0
0,61,0,0,0,0,0,0,2,0,0,0
0,61,0,0,0,0,0,0,0,7,0,2
0,61,0,0,0,1,0,0,1,5,0,2
0,61,1,0,0,0,0,0,0,3,0,0
0,61,1,0,0,0,0,0,0,1,0,0
0,61,2,0,1,1,1,0,2,8,0,2
0,61,0,1,0,0,0,0,0,0,0,0
0,61,0,0,1,0,0,0,0,2,0,0
0,61,0,1,0,2,0,0,2,4,0,0
0,61,0,0,0,0,0,0,1,5,0,0
0,61,1,0,0,0,0,0,0,3,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,1,4,0,1
0,61,0,0,0,0,0,0,1,1,0,0
0,61,0,1,1,0,0,0,1,4,0,1
0,61,1,0,0,0,0,0,0,4,0,1
0,61,0,0,0,0,0,0,1,0,0,0
0,61,0,0,0,0,0,0,1,2,0,1
0,61,0,0,1,0,0,0,0,4,0,0
0,61,0,2,0,0,0,0,0,3,0,0
0,61,0,0,0,0,0,0,0,2,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,1,0,0,0,0,0,0,1,0,0
0,61,1,0,0,0,0,0,0,1,0,0
0,61,2,0,0,0,0,0,0,0,0,1
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,1,2,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,1,0,0,0,0,0,2,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,3,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,1,1,0,0
0,61,0,0,0,0,0,0,1,3,0,1
0,61,0,0,0,0,0,0,0,2,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,0,2,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,1
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,2,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,3,0,0
0,61,0,0,0,0,0,0,1,0,0,1
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,1,1,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,0,0,0,0,2,0,0
0,289,0,0,1,0,0,0,1,1,0,0
0,289,0,0,1,0,0,0,0,1,0,0
0,289,1,0,0,0,0,0,1,2,0,0
0,289,0,0,0,0,0,0,0,1,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,0,1,0,0,0,4,4,0,1
0,289,0,0,0,0,0,0,3,6,0,0
0,289,0,0,0,0,0,0,0,2,0,0
0,289,0,1,1,0,0,0,0,1,0,3
0,289,0,4,0,0,0,0,1,0,0,1
0,289,0,0,0,0,0,0,0,1,0,0
0,289,1,0,0,0,0,0,0,0,0,0
0,289,1,0,0,0,0,0,1,3,0,1
0,289,0,0,0,0,0,0,1,2,0,1
0,289,0,0,0,0,0,0,0,3,0,1
0,289,0,0,1,0,0,0,0,2,0,0
0,289,1,0,0,0,0,0,2,4,0,1
0,289,1,0,0,0,0,0,0,4,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,1,0,0,0,0,0,5,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,0,1,0,0,0,1,2,0,1
0,289,0,0,0,0,0,0,0,1,0,0
0,289,1,0,0,0,0,0,1,6,0,2
0,289,0,0,0,0,0,0,0,0,2,1
0,289,3,1,1,1,0,0,3,3,0,1
0,289,2,0,0,0,0,0,0,1,0,2
0,289,4,0,2,0,0,0,0,7,0,2
0,289,1,0,0,0,0,0,0,3,0,0
0,289,0,1,0,0,0,0,1,1,0,0
0,289,1,0,0,0,0,0,0,2,0,0
0,289,1,0,0,0,0,0,0,2,0,0
0,289,0,0,0,0,0,0,1,2,1,0
0,289,0,0,0,0,0,0,0,0,0,2
0,289,3,0,0,0,0,0,0,3,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,0,0,0,0,2,0,0
0,289,1,0,0,0,0,0,0,1,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,1,0,2,0,0,0,1,7,0,0
0,289,1,1,0,0,1,0,0,3,0,0
0,289,1,4,1,0,0,0,0,4,0,5
0,289,3,0,1,0,0,1,4,21,0,1
0,289,0,1,1,0,0,0,1,4,0,0
0,289,2,0,1,0,0,0,2,4,0,4
0,289,1,0,0,0,0,0,1,1,0,0
0,289,0,0,1,0,0,0,0,0,0,0
0,289,1,0,0,0,1,0,0,6,0,1
0,289,1,1,0,0,1,0,0,1,0,2
0,289,0,0,0,0,0,0,0,1,0,1
0,289,0,0,0,1,0,0,0,7,0,2
0,289,1,1,0,0,0,0,1,3,0,0
0,289,0,0,0,0,0,0,1,0,0,0
0,289,0,1,0,0,0,0,1,1,0,0
0,289,0,0,0,0,0,0,1,0,0,1
0,289,2,0,1,0,0,0,1,0,0,2
0,289,2,0,0,0,0,0,1,3,0,2
0,289,1,0,0,0,0,0,0,0,0,0
0,289,3,0,0,0,0,0,0,0,1,0
0,289,0,0,0,0,0,0,1,0,0,1
0,289,0,0,0,0,0,0,0,0,0,0
0,289,1,0,0,0,0,0,0,1,0,1
0,289,0,0,0,0,0,1,0,0,0,0
0,289,0,1,0,0,0,0,0,0,0,1
0,289,0,0,1,0,0,0,0,4,0,0
0,289,0,2,0,0,0,0,1,5,0,1
0,289,1,0,0,0,0,0,1,1,0,0
0,289,0,0,0,0,0,0,1,0,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,1,0,0,0,1,1,0
0,289,1,1,1,0,0,0,0,0,0,1
0,289,0,0,0,0,0,1,0,0,0,1
0,289,0,0,0,0,0,0,0,2,0,0
0,289,0,0,0,0,0,0,1,1,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,0,0,0,0,3,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,1,0,1,0,0,0,0
0,289,0,0,0,0,0,0,0,0,0,0
0,289,1,0,0,0,0,0,0,0,0,0
0,289,0,1,0,0,0,0,0,124,0,0
0,115,0,0,0,0,0,0,0,1,0,0
0,115,0,0,1,0,1,0,1,0,0,2
0,115,0,0,0,0,0,0,0,0,0,0
0,115,3,0,0,0,0,0,0,10,0,1
0,115,0,0,0,0,0,0,1,4,0,0
0,115,0,0,0,0,0,0,0,2,0,0
0,115,0,0,0,0,0,0,0,3,1,0
0,115,0,1,1,0,0,0,0,6,0,1
0,115,0,0,0,0,0,0,0,2,0,0
0,115,0,0,1,0,0,1,0,4,0,2
0,115,2,1,0,0,1,0,3,1,0,7
0,115,2,0,0,0,0,0,0,2,0,0
0,115,1,2,0,0,0,0,1,1,0,0
0,115,1,2,1,0,0,0,0,5,0,1
0,115,0,1,0,0,0,0,0,3,0,1
0,115,0,0,0,0,0,0,0,1,0,0
0,115,0,1,0,0,0,0,1,2,0,0
0,115,0,0,0,0,1,0,0,2,0,1
0,115,0,1,0,0,0,0,0,1,0,0
0,115,0,0,0,0,0,0,1,0,0,0
0,115,0,0,0,0,0,0,1,2,0,0
0,115,0,0,0,0,0,0,0,1,0,0
0,115,0,0,0,0,0,0,0,0,0,0
0,115,1,0,0,0,0,0,0,0,0,0
0,115,0,0,0,0,0,0,0,0,0,0
0,115,0,0,0,0,0,0,0,0,0,0
0,58,0,1,0,0,0,1,0,3,1,0
0,58,0,0,1,0,0,0,1,3,0,0
0,58,0,0,1,1,0,0,1,1,0,0
0,58,0,0,0,0,0,0,0,2,0,0
0,58,1,5,1,1,0,1,0,6,0,19
0,58,1,0,0,0,0,0,1,1,0,0
0,58,0,0,0,0,0,0,2,3,1,1
0,58,0,1,0,0,0,0,1,2,0,1
0,58,0,0,0,0,0,0,0,2,0,1
0,58,1,0,0,0,0,0,0,1,0,0
0,58,0,0,1,0,0,0,0,3,0,1
0,58,0,0,1,0,1,0,0,0,0,0
0,58,0,0,0,0,1,0,0,0,0,0
0,58,0,0,0,0,0,0,1,0,0,0
0,58,0,0,0,0,0,0,0,0,0,0
0,58,0,1,0,0,0,0,0,2,0,3
0,58,0,0,1,0,0,0,0,2,0,0
0,58,0,0,0,0,0,0,0,2,0,0
0,58,0,0,0,0,0,0,0,0,0,0
0,58,2,1,0,1,0,0,1,6,0,1
0,58,0,0,0,0,0,0,0,0,0,0
0,58,1,1,0,1,0,0,0,2,0,1
0,58,1,0,0,0,1,0,0,1,0,2
0,58,1,1,0,0,0,0,1,5,0,1
0,58,0,1,0,0,0,0,2,4,0,0
0,58,0,0,0,0,0,0,0,1,0,0
0,58,0,1,0,0,0,0,0,1,0,0
0,58,0,0,0,0,0,0,0,3,0,0
0,58,0,0,0,0,0,1,0,2,0,1
0,58,1,0,0,0,0,0,1,2,0,1
0,58,1,0,0,0,0,0,0,1,0,0
0,58,0,0,0,0,0,0,0,2,0,3
0,58,0,0,0,0,0,0,0,0,0,1
0,58,0,0,0,0,0,0,0,2,0,1
0,58,0,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,0,0,0
0,58,0,1,0,0,0,0,0,1,0,0
0,58,0,1,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,1,0,0
0,58,0,1,0,0,0,0,0,0,1,0
0,58,0,0,0,0,0,0,0,1,0,1
0,58,0,0,0,0,0,0,0,0,0,1
0,131,0,0,0,0,0,0,0,0,0,0
0,131,2,0,1,0,0,0,0,1,0,0
0,131,0,0,0,0,0,0,0,3,0,0
0,131,0,0,0,0,0,0,0,4,0,0
0,131,0,0,0,0,0,0,0,1,0,1
0,68,0,1,1,1,1,0,3,4,0,1
0,68,0,0,0,0,0,0,2,2,0,0
0,68,0,0,0,0,0,0,0,3,0,0
0,68,0,2,4,1,0,0,2,5,0,4
0,68,1,1,0,0,0,0,3,10,0,1
0,68,0,0,0,0,1,0,0,0,0,0
0,68,1,0,0,0,0,0,1,0,0,0
0,68,1,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,2,0,0
0,68,1,0,0,0,0,0,4,6,0,0
0,68,0,0,0,0,0,0,0,2,0,3
0,68,0,0,0,0,1,0,2,3,0,0
0,68,1,0,0,0,0,0,1,5,0,1
0,68,1,0,1,0,0,1,1,5,0,0
0,68,0,0,0,0,0,0,0,4,0,0
0,68,0,0,0,0,0,0,0,2,0,0
0,68,0,1,0,0,0,0,0,2,0,0
0,68,0,0,0,0,0,0,1,0,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,1,0,0,0,1,3,0,0
0,68,0,0,0,0,0,0,0,4,0,0
0,68,0,0,0,0,0,0,1,3,0,0
0,68,0,0,0,0,0,0,0,2,0,0
0,68,1,2,0,0,0,0,1,3,0,0
0,68,0,0,0,0,0,0,0,3,0,0
0,68,1,0,0,0,0,0,0,3,0,2
0,68,0,0,1,0,1,0,0,8,0,1
0,68,0,0,0,0,0,0,0,0,0,1
0,68,0,0,0,0,0,0,1,2,0,0
0,68,0,0,0,0,0,0,3,4,0,0
0,68,1,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,1,1,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,1,1,3,0,0
0,68,0,0,1,0,0,0,0,4,0,2
0,68,0,0,0,0,0,0,0,2,0,0
0,68,1,2,0,0,0,0,0,10,0,0
0,68,0,0,0,0,0,1,0,3,0,0
0,68,0,1,1,0,0,0,0,2,0,0
0,68,0,0,1,0,0,0,1,4,0,2
0,68,0,0,0,0,0,0,0,6,0,0
0,68,0,1,0,0,0,0,1,2,0,0
0,68,0,0,0,0,0,0,0,4,0,0
0,68,0,0,0,0,0,0,3,3,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,1,4,0,1
0,68,2,0,0,0,0,0,3,11,0,2
0,68,2,0,0,0,0,0,2,7,0,0
0,68,3,1,1,1,0,0,2,9,0,1
0,68,1,0,1,0,0,1,1,0,0,2
0,68,0,0,0,0,0,0,0,1,0,1
0,68,0,0,0,0,0,0,0,2,0,0
0,68,0,0,3,1,0,0,0,4,0,2
0,68,0,0,0,0,0,0,0,3,0,1
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,1,0,0,0,1,4,0,0
0,68,0,0,0,0,1,0,0,7,0,2
0,68,0,0,0,0,0,0,0,2,0,0
0,68,0,0,0,1,0,0,2,7,0,0
0,68,0,0,0,0,0,0,2,3,0,0
0,68,1,0,0,0,0,0,0,0,0,0
0,68,3,1,0,1,1,0,3,12,1,2
0,68,3,0,1,0,0,0,1,6,0,1
0,68,0,0,0,0,0,0,1,5,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,2,0,2,0,0,0,3,11,0,2
0,68,2,2,3,0,1,0,0,4,0,3
0,68,0,1,0,0,0,0,3,8,0,0
0,68,1,0,1,0,0,0,0,1,0,1
0,68,0,0,0,0,0,0,3,4,0,1
0,68,0,1,0,0,0,0,2,7,0,1
0,68,1,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,0,3,0,0
0,68,0,0,0,0,0,0,1,3,0,0
0,68,0,0,0,0,0,0,1,3,0,0
0,68,0,0,0,0,0,0,0,4,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,1,2,0,0
0,68,0,0,0,0,0,0,1,3,0,0
0,68,0,0,0,0,0,0,2,2,0,0
0,68,0,0,0,1,0,0,0,2,0,1
0,68,0,0,0,0,0,0,0,1,0,0
0,68,1,0,0,0,0,0,0,3,0,1
0,68,0,0,0,1,0,0,1,3,0,1
0,68,0,1,0,0,0,0,0,3,0,0
0,68,0,0,0,0,0,0,0,2,0,0
0,68,1,3,0,0,0,0,0,1,0,1
0,68,0,0,0,0,0,0,0,2,0,0
0,68,0,1,0,0,0,0,0,3,0,0
0,68,0,0,0,0,0,0,0,4,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,1,1,0,0
0,68,0,0,0,0,0,0,0,2,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,0,2,0,0
0,68,0,0,0,0,0,0,0,2,0,0
0,68,2,0,0,0,0,0,0,0,0,0
0,68,0,0,1,0,0,1,0,1,0,0
0,68,1,0,0,0,0,0,0,2,0,0
0,68,0,0,0,0,1,0,0,0,0,0
0,68,2,0,0,0,0,0,1,0,0,0
0,68,1,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,3,0,2
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,1,0,0,1,0,0,1,2,0,0
0,68,1,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,1,0,2
0,68,0,0,0,0,0,0,0,2,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,2,0,0
0,68,0,0,2,0,0,0,0,0,0,2
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,1,1,0,0
0,68,0,0,0,0,0,0,0,3,0,0
0,68,0,0,0,0,0,0,0,2,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,1,0,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,0,0,0,0,0,0,0,0,0,1
0,68,0,0,0,0,0,0,0,1,0,1
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,2,0,0,0,0,0,0,0,1
0,68,0,0,0,1,0,1,0,0,0,0
0,68,0,0,2,0,0,0,0,1,0,1
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,1,0,0
0,68,2,0,0,0,0,0,0,7,0,1
0,329,0,0,0,0,0,0,0,3,0,3
0,329,0,1,0,0,1,0,2,3,0,1
0,329,0,0,0,0,0,0,0,0,0,2
0,329,0,2,0,0,0,0,3,2,0,2
0,329,0,0,0,0,0,0,1,4,0,1
0,329,1,3,2,1,1,0,3,18,2,2
0,329,0,0,0,0,0,0,1,1,1,1
0,329,1,0,0,0,1,0,1,2,0,0
0,329,2,2,1,0,1,0,3,7,0,7
0,329,1,0,0,0,0,0,1,0,1,4
0,329,0,1,1,0,1,0,1,0,0,1
0,329,0,1,0,2,0,1,1,7,1,3
0,329,0,0,0,0,0,0,0,1,0,0
0,329,0,1,0,0,1,0,0,1,0,0
0,329,0,0,0,2,0,0,3,3,0,2
0,329,0,1,0,0,0,0,1,5,1,2
0,329,0,0,0,0,0,0,0,1,0,0
0,329,0,0,0,0,0,1,0,2,0,0
0,329,0,0,0,0,0,0,0,2,0,0
0,329,2,1,0,0,0,0,2,1,0,1
0,329,0,0,0,0,0,0,1,4,0,1
0,329,2,1,0,0,0,0,0,4,0,0
0,329,0,0,0,0,0,0,2,0,1,0
0,329,2,0,0,0,0,0,0,0,0,1
0,329,0,0,1,0,1,0,0,3,0,4
0,329,0,1,0,0,0,0,1,1,0,0
0,329,0,1,0,0,1,0,1,2,0,3
0,329,0,0,0,0,0,0,0,3,0,1
0,329,0,0,0,0,0,0,0,2,0,0
0,329,0,0,0,0,1,0,0,1,0,3
0,329,1,0,1,0,0,0,0,2,0,0
0,329,0,0,0,0,0,0,0,1,0,0
0,329,0,2,0,0,0,0,0,0,0,0
0,329,0,0,0,0,0,0,1,1,0,0
0,329,0,0,0,0,0,0,0,0,0,0
0,329,0,0,0,0,0,0,0,0,0,0
0,329,0,0,0,0,0,0,0,1,0,0
0,329,1,0,0,0,0,0,1,0,0,0
0,329,0,0,0,0,0,0,0,0,0,0
0,329,0,0,0,1,0,0,0,0,0,0
0,329,0,0,0,0,0,0,0,0,0,0
0,329,0,0,0,0,0,0,0,0,0,1
0,329,1,1,0,0,0,0,1,2,1,1
0,329,0,0,0,0,0,0,0,0,0,0
0,91,2,0,0,2,0,0,2,3,2,7
0,91,0,0,1,0,0,0,0,1,0,1
0,91,0,0,1,0,0,0,0,2,0,0
0,91,0,0,0,0,0,0,0,1,0,0
0,91,0,1,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,1,1,0,0
0,91,1,1,0,0,0,0,0,2,0,4
0,91,1,0,2,0,0,0,1,4,1,1
0,91,1,0,0,0,0,0,0,3,0,0
0,91,0,0,0,1,0,0,1,3,0,2
0,91,0,0,0,0,1,0,0,2,0,1
0,91,0,0,0,0,0,0,0,1,0,0
0,91,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,1,0
0,91,0,0,0,1,0,0,1,0,1,0
0,104,0,0,0,0,2,0,0,2,0,1
0,104,0,0,0,0,0,0,0,1,0,0
0,104,0,1,0,0,0,0,1,0,0,2
0,104,0,0,0,0,0,1,0,0,0,2
0,104,1,5,1,1,0,0,8,15,1,7
0,104,3,0,0,0,0,0,1,4,0,0
0,104,0,1,0,0,0,0,1,0,0,0
0,104,0,1,0,0,0,0,0,1,0,0
0,104,2,1,0,0,0,0,0,2,0,0
0,104,0,0,0,0,0,0,0,1,0,0
0,104,0,0,0,0,0,0,0,2,0,0
0,104,0,0,0,0,0,0,0,1,0,0
0,104,0,0,0,0,0,0,0,2,1,1
0,104,2,3,0,1,0,0,11,1,1,5
0,104,1,0,0,0,0,0,0,1,0,0
0,104,0,1,0,0,0,0,0,2,0,0
0,104,0,0,0,0,0,0,0,1,0,1
0,104,0,1,0,0,0,0,2,3,0,0
0,104,1,0,0,0,0,0,0,0,1,1
0,104,0,0,0,0,0,0,1,6,0,0
0,104,0,0,0,0,0,0,1,2,0,0
0,104,0,1,0,0,0,0,0,2,0,0
0,104,0,2,0,0,1,0,1,2,0,0
0,104,0,1,0,0,0,0,0,1,0,0
0,104,0,0,0,0,0,0,0,1,0,0
0,104,1,3,0,1,1,0,7,10,0,0
0,104,0,0,0,0,0,0,1,2,0,0
0,104,0,0,0,0,0,0,0,3,0,1
0,104,0,0,0,0,0,0,0,0,1,0
0,104,0,1,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,1,0,0
0,104,0,0,0,0,0,0,0,0,0,1
0,104,0,0,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,1,0,0
0,104,0,1,0,0,0,0,0,1,0,0
0,104,0,0,0,0,0,0,0,0,0,0
0,104,0,1,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,1,0,0
0,98,2,0,1,0,0,1,0,3,0,1
0,98,1,1,0,0,0,1,1,4,0,3
0,98,1,0,0,0,0,0,3,0,1,0
0,98,0,0,0,0,1,0,1,2,0,0
0,98,0,0,0,0,0,0,0,1,0,0
0,98,1,0,1,0,1,0,0,2,0,0
0,98,0,1,1,0,1,0,1,11,1,5
0,98,1,0,0,0,0,0,0,4,0,2
0,98,0,0,0,0,0,0,1,8,0,0
0,98,0,0,0,0,0,0,0,5,0,0
0,98,2,0,1,0,0,0,2,7,0,1
0,98,0,0,0,0,0,0,0,1,0,1
0,98,1,0,0,0,0,0,0,4,0,0
0,98,0,0,0,0,0,0,0,2,0,0
0,98,1,1,0,0,0,1,2,11,0,2
0,98,1,0,0,0,0,1,0,5,0,0
0,98,1,0,0,0,0,0,0,1,0,0
0,98,0,0,0,0,0,0,1,0,0,0
0,98,0,0,2,0,0,0,3,2,0,0
0,98,0,0,0,0,0,0,0,1,0,0
0,98,0,0,0,0,0,0,1,1,0,0
0,98,0,0,0,0,0,0,0,4,0,0
0,98,0,0,0,0,0,0,1,4,0,0
0,98,0,0,0,0,0,0,0,1,0,0
0,98,0,0,0,0,0,0,0,2,0,0
0,98,1,0,0,0,0,0,0,1,0,0
0,98,0,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,1,0,0
0,98,0,0,0,0,0,0,0,1,0,0
0,98,0,0,0,0,0,0,0,2,0,0
0,98,0,0,0,0,0,0,0,1,0,0
0,98,0,0,0,0,0,0,1,0,0,0
0,98,0,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,0,0,0
0,328,1,0,0,1,0,0,1,0,0,1
0,328,1,1,1,0,0,0,1,2,0,1
0,328,0,0,0,0,0,0,0,1,0,0
0,328,0,0,0,0,0,0,0,0,0,0
0,328,0,0,0,1,0,0,0,0,1,1
0,328,0,0,0,0,0,0,0,1,0,0
0,328,0,0,0,0,0,0,0,7,0,0
0,328,1,1,0,0,0,0,0,1,0,3
0,328,0,0,0,0,0,0,1,3,0,0
0,328,0,1,0,0,0,0,0,2,0,1
0,328,0,0,0,0,0,0,0,0,0,0
0,328,0,0,0,0,0,0,0,1,0,0
